source	time	person	location	organization	miscellaneous
emptywheel	2011-07-09T00:00:00	ken anderson|wheeler's|benjamin wittes|spencer|wittes|wheeler|drones	iran|westphalia|iraq	volokh conspiracy|given dod|drone war|internet'	u.s. predator|mexican|saddam
emptywheel	2011-07-09T00:00:00	charlie savage|savage|warsame|panetta|don'|leon panetta|ahmed abdulkadir warsame|anwar al-awlaki	uganda|arabian peninsula|pakistan|north africa|obl|somalia|afghanistan|yemen|east africa	propublica|defense|qaeda|al qaeda|al shabab|secretary of defense|spencer	al-shabaab|american-born|osama|shabab|al qaeda's|somali|administration|al qaeda-aligned|somalian al-shabaab
emptywheel	2011-07-08T00:00:00	fink|andreas fink|amanda kamin|valitor	europe	then visa|mastercard's|visa|datacell|wikileaks	icelandic
emptywheel	2011-07-07T00:00:00	andy coulson|david cameron|coulson	london|scotland yard	news corp|news international|ni	guardian|world
emptywheel	2011-07-07T00:00:00	charlie savage|gee|marcy|ben wizner|warsame|eric holder|awlaki|adam serwer|ahmed abdulkadir warsame|anwar al-awlaki	somalia|yemen|new york	obama administration|al qaeda|southern district|aclu|us article iii|obama doj|new york times|doj	american-born|shabab|boxer|administration
emptywheel	2011-07-06T00:00:00	poe tatum|lance page|binyam mohamed|peter gibson|mohamed	the western|uk|germany|spain|poland	flickr when|brits	british
emptywheel	2011-07-06T00:00:00	horton|interrogator|gul rahman|john sifton|scott horton|wazir|ron suskind|spencer's|the interrogator|pacha wazir|suskind|glenn carle|carle|sifton	rabat|dubai|kabul|afghanistan|salt pit|morocco	fbi|one percent doctrine|an education|cia|new york city bar association report|methane breathers'|human rights watch|captus	qaeda|book salon|french|moroccan
emptywheel	2011-07-06T00:00:00	sterling|risen|jeffrey sterling|leonie brinkema|judge brinkema	pakistan|vienna|iran|north korea|osp|grave|iraq|war	bush administration|the new york times|operation merlin|concealment and deception|nyt|mossad|whig|colin l. powell|iaea|ic|state department|chapter|intelligence capabilities|concealment and deception'|u.n. security council|gathering danger|cia's|commission|mek|administration|mass destruction	iraq war|iranian|al-haramain
emptywheel	2011-07-05T00:00:00	shabaab|warsame|ahmed abdulkadir warsame	somalia|manhattan	nypd|doj	miranda
emptywheel	2011-07-05T00:00:00	milly dowler|glenn mulcaire|milly|murdoch|rupert murdoch	uk	fox news' twitter|guardian|scotland yard|secret service	world
emptywheel	2011-07-04T00:00:00	benjamin wittes|marcy|hamid karzai|wittes|independence day|carl t. jacobson|drones	pakistan|bagram|somalia|afghanistan	 mayor of kabul|treaty of westphalia|u.s. navy|cryptologic technician	world war ii|spencer
emptywheel	2011-07-03T00:00:00	teller|visa	iceland|europe	mastercard|forbes|wl|sunshine press / wikileaks|teller and korta|datacell|wikileaks|sunshine press foundation|visa europe|sunshine press	icelandic|european|wl.
emptywheel	2011-07-01T00:00:00	 doma|golinski|eric holder|perry v. schwarzenegger|anthony kennedy|barack obama	equal protection|cleburne|new york	northern district of california|personnel management|obama administration|u.s.c.|prop|motion for summary judgment|defense of marriage act|us department|section|supreme court|department of justice|doma|ndca|bowen v. gilliard|doj|cleburne living ctr.	circuit|administration
emptywheel	2011-07-01T00:00:00	carrie johnson|kappes|durham|stephen kappes|counterterrorism center|gul rahman|jeff stein|stein|khalid el-masri|don'|rahman|bybee|john durham|jay bybee	afghanistan|salt pit	npr|ig report|washington post|goldman and apuzzo|post|addo|los angeles times|cia inspector general|justice department|cia's counterterrorism section|cia	doj
emptywheel	2011-07-01T00:00:00	durham|mukasey|michael mukasey|eric holder|paul mcnulty|mark filip|steven bradbury|john durham|filip	virginia	messrs. bybee|department|department of justice and executive branch|eastern district|u.s. attorney's office|draft report|opr|counterterrorism section|cia oig	bybee memo|criminal division|departmentby
emptywheel	2011-06-30T00:00:00	dominique strauss-kahn|strauss-kahn	manhattan	dsk|nyt|new york times	french
emptywheel	2011-06-30T00:00:00	durham|holder|eric holder|gul rahman|yoo|john yoo|david passaro|lynndie england|passaro|jerrold nadler|rahim al-nashiri|rahman|bybee|john durham|jay bybee|nadler	england|hamdan|abu ghraib|salt pit|cia custody	asadabad|jane|olc|treatment of fourteen' high value detainees|bybee memo|does bybee memo|office of legal counsel|ig|manadel al-jamadi|edva's|war crimes act|red cross report|opr|international committee|cia office of inspector general|bullet point|cia ig report|asadabad firebase|justice department|did bybee memo|cia|icrc report|cia inspector general's|supreme court|ig report|edva|ap|house judiciary committee|office of professional responsibility|opr report	department|afghan
emptywheel	2011-06-30T00:00:00	durham|abed hamed mowhoush|adam goldman|michael mukasey|gul rahman|eric holder|eric jaffa|manadel al-jamadi|john durham	mr. durham|connecticut|cia custody	cia office of inspector general|treatment of fourteen' high value detainees|cia inspector general|cia|central intelligence agency|the department|red cross report|international committee|office of professional responsibility|office of legal counsel	department
emptywheel	2011-06-30T00:00:00	king hamad|mahmoud cherif bassiouni|isa al-khalifa|hamad	bahrain	bna|cabinet|angry arabiya|united nations	riot
emptywheel	2011-06-30T00:00:00	field|boa|yves|masaccio|abigail field|yves smith|demartini|eric schneiderman|fortune|countrywide|linda demartini	bronx|new york|new jersey	attorneys general|bk|bac|ny|congressional oversight panel|bank of america|bank of new york	clayton
emptywheel	2011-06-29T00:00:00	eve|khan|edward horgan|karim khan	pakistan|columbia|north waziristan|new york city|columbia law	fbi|taliban|cia|columbia university	new year|pakistani
emptywheel	2011-06-29T00:00:00	thomes|lazarenko|rube goldberg-style|nicholas shaxson|dick cheney|atilla kan|ira n. rubin|thomes avenue|shaxson|treasure islands|rubin|pavlo lazarenko	ukraine|california|cayman islands|wyoming|tampa|cheyenne	pentagon's defense logistics agency|ftc|wyoming corporate services|reuters|u.s. department of defense|transparency international|federal trade commission	ukrainian
emptywheel	2011-06-28T00:00:00	sterling|risen|gerstein|welch|james risen|josh gerstein|brinkema|leonie brinkema	virginia	human asset no.|obama's doj|obama administration|attorney general|classified program no.	eastern district|merlin
emptywheel	2011-06-27T00:00:00	sterling|lichtblau|risen|eric lichtblau|james risen|alan greenspan|williams|rashid rauf|paul pillar|gareth williams	uk|europe|russia|rosetta	nsa|daily mail|cia|nyt|kgb|treasury|swift|gchq	european|europeans
emptywheel	2011-06-27T00:00:00	thomas drake|hayden|gorman|drake|michael hayden| trial	pentagon|testing|northern mi|siobhan gorman|trailblazer	inspector general|nsa|saic|pdf|management comments|the pentagon|nsa inspector general|executive summary|ig report|ig|statement of work	thinthread
emptywheel	2011-06-26T00:00:00	webber|sebatian vettel|fox|alonso|mark webber|fernando alonso|fernando|vettel	fox tv|valencia	ferrari|red bull	mensa|continue|european grand prix
emptywheel	2011-06-25T00:00:00	abd al-rahim|george w. bush|kwasniewski|aleksander kwasniewski	europe|afghanistan|szczytno-szymany|central europe|stare kiejkuty|iraq|warsaw|poland	cia inspector general|cia|democratic left alliance|nato|gazeta wyborcza	european|soviet|polish
emptywheel	2011-06-16T00:00:00	remes|david remes|saifullah paracha|kristina wolfe|gitmo|aafia siddiqui|wolfe	afghanistan|mid-july	doj civil division|justice department|pdf|blog of legal times|national law journal|wikileaks|gitmo detainee assessment brief|doj	scribd
emptywheel	2011-06-16T00:00:00	stephen cambone|james risen|yale|glen carle|campus watch|juan cole|chalabi|ahmed chalabi|john a. kringen|risen|still broken|cole|carle|low|david low	israel|iraq	new york sun|the wall street journal|aj|bush administration|national review|cia|national intelligence council|undersecretary of defense for intelligence	shiite|pro-israel|administration
emptywheel	2011-06-15T00:00:00	hassan ghul|adam goldman|ghul|osama bin laden|goldman	eastern europe|pakistan|afghanistan|bagram air base|iraq	isi|cia|norman b. leventhal map center|lashkar-e-taiba	pakistanis|kurds
emptywheel	2011-06-14T00:00:00	levin	guangdong|shenzhen|china	senate armed services committee	chinese
emptywheel	2011-06-14T00:00:00	khalid el-masri	member states	eu|cia inspector general|cia|gwot|manadel al-janabi's	european
emptywheel	2011-06-11T00:00:00	ecclestone| ecclestone|bernie|bernie ecclestone	montreal|circuit gilles-villeneuve|bahrain|egypt	world council|bic|gp|guardian wednesday|bahrain international circuit|fia|formula one|world motor sport council	indian grand prix|khalifa|continue|grand prix|bahraini|bahrain grand prix|canadian grand prix
emptywheel	2011-06-11T00:00:00	ellen degeneres|keith alexander|evan kohlmann|osama bin laden|inspire|ellen nakashima	arabian peninsula|ohio|web|your mom|israel|hudson	daily telegraph|main street cupcakes|mojito cupcake'|u.s. cyber command|cia|aq chef|flashpoint global partners|when inspire|best cupcakes|al-qaeda|rocky road cupcake|mom'|first amendment|arabian peninsular|gwot|sheik abu basir al-wahishi	british|kitchen|internet|english-language|english
emptywheel	2011-06-10T00:00:00	ted stevens|thomas drake|drake|brady|william welch|mark benjamin|judge bennett|see brady	maryland	regular meetings|due process clause|nsa|fifth amendment|see indictment| regular meetings|indictment	u.s. 83|success
emptywheel	2011-06-09T00:00:00	mohammed|obama's|silvio berlusconi|saleh	pakistan|iran|london|afghanistan|iraq|netherlands|spain|member states|luxembourg	state department|eu|america's| calls|aclu|foia|european parliament|gitmo documents|dos	italian|cia|saudi|french|tunisian|swiss|federal|european|portuguese|europeans
emptywheel	2011-06-09T00:00:00	thomas drake|hayden|drake|binney|susan landau|william m. welch|michael hayden|trailblazer|bill ] binney|thinthread|jane mayer|bang| surveillance|ellen nakashima	pentagon|pakistan|utah|afghanistan|texas|baltimore|bennett|web	nsa|google|testing'|defense department| collections sites|the pentagon|espionage act|new york times| trial|sun microsystems|siobhan gorman|u.s. district court|exhibits|collections sites' note|dod inspector general|counts|internet	dod-ig|n.s.a.
emptywheel	2011-06-09T00:00:00	michael stampfler|gregory a. ciaccio|savage|stampfler|dwain l. bowie|chris savage	michigan|gary|ind.	clean water act|justice department|u.s. department of justice|police dispatcher's|united water|planning commission|united water services|pontiac's|eclectablog|gary sanitary district|united water services inc.|emergency financial managers|pontiac	e.|coli|pontiac mi
emptywheel	2011-06-08T00:00:00	thomas drake|drake|nakashima|william m. welch|josh gerstein|siobhan gorman|ellen nakashima	baltimore|bennett	u.s. district court|defense department|espionage act	nsa
emptywheel	2011-06-08T00:00:00	ed markey|samuel ciszuk|muammar gaddafi|markey|katherine spector	iran|angola|north africa|ecuador|riyadh|qatar|iraq|libya|ihs|venezuela|algeria|kuwait|saudi arabia|middle east	opec|cibc world markets|gulf arab|natural resources committee|uae|house of representatives|iea|strategic reserve	libyan|saudi|western|shiite|bahraini
emptywheel	2011-06-08T00:00:00	blankfein|amy klobuchar|mohamed osman mohamud spies|mueller|robert mueller|anwar alaqui|lloyd blankfein|anna chapman	pakistan|russia|mexico|usama|ciudad juarez|china	fbi|al qaeda-launched|google|customs enforcement|al qaeda|goldman sachs	self-radicalized|internet-attack|u.s. consulate|internet
emptywheel	2011-06-08T00:00:00	wyden|mark udall|john gerstein|coburn|udall|tom coburn|mueller|robert mueller|ron wyden|al franken	oklahoma	fbi|senate intelligence committee|olc|committee|scotus|section|fisa|sjc's	patriot
emptywheel	2011-06-08T00:00:00	murdoch|appelbaum	uk	aj|jazeera|al jazeera transparency unit|wl|ajtu|usg|wsj|bank of america	qatari|dow jones
emptywheel	2011-06-07T00:00:00	wes olson|adekeye|olson|cisco|motion|r. civ	canada|northern california|vancouver	 docket item|stay|stay counterclaims|fifth amendment|magistrate|royal canadian mounted police|multiven|special master|peter alfred adekeye|mounted police|warrant for provisional arrest|extradition act|underlying motions|fed|honourable mr. justice leask|underlying motion|honorable howard r. lloyd|vancouver police officers|magistrate judge	canadian
emptywheel	2011-06-06T00:00:00	james bamford|ronald ]|adekeye|peter alfred adekeye	canada	independent service organization|justice|nsa|and cisco|shadow factory|cisco|services terry ] thompson|doj	nigerian|canadian|internet|mounties
emptywheel	2011-06-06T00:00:00	thomas drake|drake|gerstein|aftergood|steven aftergood|josh gerstein|judge richard bennett	virginia	federation of american scientists|ig report|justice department|cipa|american israel public affairs committee	pro-israel
emptywheel	2011-06-06T00:00:00	lappin|traci billingsley|richard p. seiter|harley lappin|harley g. lappin	annapolis|maryland	chief corrections officer|corrections corporation of america|company's|cco|cca|executive vice|bureau of prisons|g.w. schulz	dui
emptywheel	2011-06-04T00:00:00	f. supp|robert bork|marra|judge kenneth marra|circuit|romero|chiquita	uraba	tvpa|district court|jeppesen|torture act|auc|torture victims protection act|recent eleventh circuit|alien tort statute|exxon mobil	ats|colombian
emptywheel	2011-06-04T00:00:00	ashfaq parvez kayani|faisal shahzad|leon panetta	pakistan|times square	white house national security council|state department|obama administration|cia	pakistani
emptywheel	2011-06-03T00:00:00	leszek miller|adam borzyszkowski|mierzewski|jerzy mierzewski	gdansk|poland	ap|cia|sld|democratic left alliance|al-qaeda|gazeta wyborcza	eastern european|poles|polish
emptywheel	2011-06-03T00:00:00	morris davis|mohammed|hamza ali al-khateeb|hamza ali|bin laden|davis|hillary clinton|susan crawford|bob woodward|michelle shephard|syed saleem shahzad|mohammed al-qahtani	tora bora|guantanamo bay|cuba	taliban|washington post|convention against torture|chemical weapons convention|guantanamo|marine corps	pakistani
emptywheel	2011-06-03T00:00:00	khalid sheikh mohammed|benjamin wittes|daphne eviatar|josh gerstein	united states naval station|h.r.|guantanamo bay|cuba	obama administration|homeland security|department of defense|yet obama|armed forces|department of homeland security|administration policy|dhs|dod|department of defense authorization|defense authorization|doj	mckeon|guantanamo|act
emptywheel	2011-06-03T00:00:00	waxman|henry waxman|barack obama	gop	oval office	bush-era
emptywheel	2011-06-02T00:00:00	stewart baker|melanie sloan|darrell issa|baker|john yoo	china	house oversight and government reform committee|crew|gmail|citizens for responsibility and ethics|rnc's	chinese-launched|plame|chinese
emptywheel	2011-06-02T00:00:00	george h.w. bush|hill|abby philip|josh gerstein|chase untermeyer|barack obama	circuit	obama administration|executive branch	politico
emptywheel	2011-06-02T00:00:00	mead|thomas drake|porter goss|hayden|george|slam dunk|khalid sheikh mohammed|michael hayden|osama bin laden	dubai	inspectors general|nsa|obl|sigint|cia inspector general|cia director|tenet|wikileaks|abu furaj al-libi	osama|qaeda|pakistani
emptywheel	2011-06-01T00:00:00	chiquita belgie|banadex|chiquita|paul wolf	panama|colombia|europe|apartad�_|florida|chiquita's|nicaragua|urab��|turbo	chiquita bremen|national security archive|auc|chiquita brands international|cnn	washington-based|colombians|colombian|otterloo
emptywheel	2011-06-01T00:00:00	david hirschman	madison avenue	ad age	medicare
emptywheel	2011-06-01T00:00:00	keith alexander|thornberry|nakashima|inspire|mac thornberry|ellen nakashima	web|iraq	authorization for use of military force|obama administration|wl|department of defense|cia|u.s. cyber command|wikileaks|state department|lockheed|dod|secretary of defense|public law|house of representatives|defense authorization	british|afghan|committees|wsj|english|al-qaeda|administration
emptywheel	2011-05-31T00:00:00	stuxnet	iran|death|the pentagon	pentagon|stuxnet ��_|lockheed martin	iranians
emptywheel	2011-05-28T00:00:00	harry reid|sheldon whitehouse|ron wyden|senator wyden|whitehouse|senator udall|reid|mark udall|wyden|jeff merkley|udall|steven aftergood|merkley	oregon|rhode island|california|colorado	department of justice|senate intelligence committee|our nation|foreign intelligence surveillance act|feinstein|intelligence committee|senator|intelligence authorization|fisa|patriot	committee|memorial day|patriot act
emptywheel	2011-05-26T00:00:00	harry reid|russ feingold|ron wyden|diane feinstein|spencer ackerman|democratic senators|feingold|paul|senators wyden|mark udall|wyden|reid|john ashcroft|bob novak|udall|ashcroft|mitch mcconnell|rand paul	kentucky	obama administration|gop senate|usa patriot act|bush / cheney administration|democratic leadership|democratic senate leadership|wired's danger room|patriot act|cnn	amendment|patriots|constitution|patriot
emptywheel	2011-05-25T00:00:00	faith burton|congressman nadler|table	fbi	doj office of legislative affairs|senator leahy|daschle and brokaw|fbi laboratory|national academy of sciences|new york post|house committee|nas|doj	leahy|judiciary
emptywheel	2011-05-24T00:00:00	strickland|bob king| parker|ted strickland|jennifer granholm|mark brewer|huntsman|mitch daniels|mike pence|governor snyder|granholm	michigan|medc	general motors|gm|indiana|michigan democratic party|chrysler|here's obama|gop|u.s. treasury|hoosier|democratic parties|indiana democratic party chair|	indiana republicans
emptywheel	2011-05-24T00:00:00	sterling|risen|james risen|judge leonie brinkema|jeffrey sterling|lando|brinkema	iran	human asset no.|first amendment|attorney general|see ind.|cia|classified program no.|merlin	government
emptywheel	2011-05-23T00:00:00	jim white|ft detrick|jerry nadler|jerrold nadler|mullick|leahy|g. mullick|patrick leahy|robert mueller|nas|bruce ivins	united|afip|vermont|iraq	armed forces institute of pathology|post|sandia national laboratories|ses|justice department|ny post|usamrid|mcclatchy|fbi|usamriid|new york democratic|national academy of sciences anthrax report|house judiciary committee|new york post|afip principal deputy director	flight|flight 93 9/11|daschle
emptywheel	2011-05-23T00:00:00	thomas drake|mike mcconnell|gorman|drake|russ feingold|sheldon whitehouse|michael hayden|jane mayer|turbulence|siobhan gorman	trailblazer	protect america act|inspector general|nsa|trailblazer and thinthread systems|dod ig report|national security agency|global information network . . .|baltimore sun|ig report|ig|thinthread|dod ig|dod|nsa's	signals intelligence|judge
emptywheel	2011-05-22T00:00:00	thomas drake|hayden|drake|bill ] binney|kirk wiebe|michael hayden|pelley|wiebe| how|siobhan gorman	trailblazer	nsa	saic|thin thread
emptywheel	2011-05-21T00:00:00	bruce schneier|mickey mouse|rex|schneier|mickey|disney	star tours|walt disney world|soviet union|disneyland park	tsa|seal team|soon-to-close america sings|goose	g-series|star tour
emptywheel	2011-05-20T00:00:00	harry reid|john boehner|mckeon|ben wittes|adam serwer|mitch mcconnell	libya|somalia|yemen	war powers act|congress tries|olc|wpa|nato|aumf|forever whereever war then|patriot act|war powers act first|house armed services committee|administration	gitmo|afghan aumf
emptywheel	2011-05-19T00:00:00	dick cheney|prince nayef|condoleezza rice|king abdulaziz|erik prince|petraeus|barack obama	mohammed|iran|kingdom|naif|abqaiq|saudi arabia	interior|usg|fsf|sag|wikileaks|loa|letter of acceptance|fsf.|ap|us department of energy|us charge|centcom|doe|charge'|fsf. remember|mbn	qaeda|russians|saudis|request|saudi|french
emptywheel	2011-05-18T00:00:00	shahawar|ferik duka|osama eldawoody| burim|dritan|ferik|eldawoody|burim|shahawar matin siraj|mohamud|dritan's|mohamed osman mohamud	fort dix|oregon|abu ghraib|duka|new york	fbi|dukas|newburgh four|abu|the brotherhood|fort dix five|dukas'|human rights and global justice	non-muslim
emptywheel	2011-05-18T00:00:00	maher arar|larry thompson|thompson|arar|john yoo	syria|berkeley	general counsel|constitutional rights|the center|center for constitutional rights|law school|the university of georgia school of law|university of georgia school of law|pepsico|university of georgia	canadian
emptywheel	2011-05-18T00:00:00	michael v. hayden|thomas drake|drake|mayer|jane mayer	baltimore	nsa director|nsa|fort meade|ig|dod ig|federal financial managers integrity act|secretary of defense|dod inspector general|u.s. army finance command|vice chairman|siobhan gorman	chairman
emptywheel	2011-05-17T00:00:00	hassan ghul|mukasey|greg sargent|michael mukasey|abu ahmad al-kuwaiti|hamza al-ghamdi|abu ahmad|mohammed al-qahtani|ahmad al-kuwaiti|john yoo	kandahar|tora bora|karachi|gitmo|abu shem|saudi arabia	iir|cia ig report|ubl|obl|nf|cia|nyt|abd al-rahman al-maghrebi|detainee|ksm	arabic|al-qaida
emptywheel	2011-05-17T00:00:00	hillary clinton|william lynn|eric holder|janet napolitano|gary locke|howard schmidt	romania|earth|secretaries|egypt	obama administration|justice department|dod|wikileaks|budapest convention'	internet
emptywheel	2011-05-16T00:00:00	bradley manning|lady gaga|steven aftergood	iran|china	obama administration|intelligence community|ic's|dod|dni|department of defense's|section	ic|administration
emptywheel	2011-05-16T00:00:00	richard davis	california|minneapolis	jp morgan|u.s. bancorp|federal reserve|us bank|bank of america corp.|us bancorp|j.p. morgan chase & co.|national consumer law center	dodd-frank
emptywheel	2011-05-16T00:00:00	osama|greg sargent|panetta|abu ahmed al-kuwaiti|leon panetta|hassan ghul|khalid sheikh mohammed|abu ahmed|scott brown|john mccain|jeff sessions|sargent|osama bin laden	pakistan|cia	nsa|sigint|cia director|al-qaeda|senate armed services committee|isi|senate intelligence committee|ranking member|obl|milky way ?|central intelligence agency	pakistanis
emptywheel	2011-05-16T00:00:00	mohamed mamdouh|ahmed ferhani|mohamed mohamud|mohamud	queens|new york city	fbi|nypd|federal|joint terrorism task force	muslim
emptywheel	2011-05-16T00:00:00	thomas drake|hayden|steven tyrrell| you|drake|gorman|murray|diane roark|michael hayden|roark|trailblazer|mayer|jane mayer	calverton|maryland|web|cipa|turbulence	inspector general's web|bush administration|thinthread|inspector general's trailblazer	inspector general|n.s.a.
emptywheel	2011-05-16T00:00:00	raymond davis|matthew bennett	pakistan|kahuta|fateh jang	isi|cia|khan research laboratories	pakistanis
emptywheel	2011-05-14T00:00:00	prince|erik prince	iran|abu musa|u.a.e.|persian gulf|corniche|uae|abu dhabi|united arab emirates	emirates|arab|the new york times|nyt|das tower	colombians|iranian|blackwater|colombian|emirati
emptywheel	2011-05-14T00:00:00	osama|dick cheney|feinstein|janat gul|hassan ghul|abu ahmed|ghul|john mccain|ahmed|dianne ] feinstein|jay bybee	gitmo	obl|reuters|principals committee|cia|dod|doj	janat
emptywheel	2011-05-14T00:00:00	angela birt|bradley manning|renaud|saddam hussein|jon renaud|birt|peter maass|nation	fort belvoir|charge|abu ghraib|samarra|iraq|poland	interior commando battalion|operations officer|usacidc|the nation|detainee abuse task force|new york times|datf|army|special agent|iraqi wolf brigade|] crimes records center|republican guard|nation's|taguba report|army warrant officer|datf dod|wolf brigade|bronze star|wikileaks|the wolf brigade|cid| all|article|aclu|foia|army's detainee abuse task force|frago	shia badr|toyota landcruisers|iraqis
emptywheel	2011-05-14T00:00:00	ted stevens|michael kaufman|matt taibbi|levin|john ensign|taibbi|scott horton|carl levin|hudson|goldman|roger clemens|doug hampton|ensign|william welch|hampton|lloyd blankfein	timberwolf|ernst|doj	senate ethics committee|loyola university|fec|permanent committee|united states code|perrier|justice department|goldman sachs|nyt|section|supreme court	hill|arab|bible
emptywheel	2011-05-13T00:00:00	bob woodward|ambinder|william mcraven|osama bin laden|marc ambinder|anwar al-awlaki	abbottabad	cbs|jsoc|joint special operations command|obl	cia
emptywheel	2011-05-12T00:00:00	bin laden|osama bin laden|cross|anwar al-awlaki	pakistan|north africa|yemen|iraq	propublica|intel official|obl|obl's|bin	qaeda|westerners|detroit-bound|christmas|yemeni|english|yemeni-american
emptywheel	2011-05-12T00:00:00	bearden| you|had hannam|j.p. morgan|robert gates|milt bearden|shahrani|james risen|main enemy|jamie dimon|paul brinkley|milt| hannam|pairoj piempongsant|larry fink|peter hambro|dimon|risen|brinkley|ian ] hannam|joshua fink|eric clark|wahidullah shahrani|hannam|petraeus	pentagon|congo|colombia|europe|sierra leone|afghanistan|asia|manhattan|baghdad|iraqi kurdistan|iraq	defense|trade bank of iraq|jp morgan|blackrock|central asian resources|enso capital|ian|u.s. central command|naderi	british|soviet|afghan|thai|western
emptywheel	2011-05-12T00:00:00	states|al franken	wall street|massachusetts|industry	national data breach reporting|sony|federal government|obama administration|local government|security and exchange commission|dhs|dhs.|national institute of standards and technology|the administration|kashmir hill	administration
emptywheel	2011-05-12T00:00:00	spencer	tsa	commission	qaeda|ksm
emptywheel	2011-05-12T00:00:00	abu ahmed al-kuwaiti|khalid sheik mohammed|mohammed al-qahtani|mukasey|hassan ghul|saddam hussein|michael mukasey|abu ahmed|ghul|john mccain|colin powell	pakistan|jordan|iraq|egypt|peshawar	fbi|senate intelligence committee|obl|un security council|bush administration's|cia|ibn al-sheikh al-libi|al-qaeda|ksm|ibn shiekh al-libi	arab spring
emptywheel	2011-05-11T00:00:00	attwell baker|the hill|baker|politico|meredith attwell baker	ntia	nbcuniversal|nbc|federal communications commission|comcast|republican commissioners|wall street journal	comcast-nbc|fcc
emptywheel	2011-05-11T00:00:00	muhammad amin|clark|abdul wahid khorasani|qazi kabir|amanullah|zabet amanullah|amin|kate clark	takhar|kabul|afghanistan	taliban|jsoc|special forces|sim|imu|kill / capture	taleban|afghan
emptywheel	2011-05-11T00:00:00	flynt leverett|leverett	iran|europe|ireland|timmeh geithner|greece|portugal|middle east	european financial stability fund|enron|timmeh|irish times|imf|wsj|european central bank|nama|naked capitalism	village's
emptywheel	2011-05-10T00:00:00	mckeon|benjamin wittes|buck mckeon|josh gerstein|osama bin laden|anwar al-awlaki	pakistan|afghanistan|yemen	white houses|obl|gwot|use military force|politico|aumf	qaeda
emptywheel	2011-05-10T00:00:00	mark bittman|mason|william l. mason	best by|mountain pure	preparedness and emergency response|adh|ar|stacks|arkansas department of health|mpwa	pure mountain'
emptywheel	2011-05-10T00:00:00	chesney|title|ralph|john rizzo|lady gaga|michael vickers|vickers|anwar al-awlaki|robert chesney	pentagon	qaeda|taliban|special access programs|department of defense|use of military force|secretary of defense's|cia|intelligence oversight committees|wikileaks|clinton administration|senate armed services committee|hasc mark|air force|traditional military activity|secretary of defense|dod|intelligence committees|public law|defense authorization|armed services committees	authorization
emptywheel	2011-05-09T00:00:00	ayman al-zawahiri|thiessen|abu faraj|alec station|marc thiessen|sully|marc|rodriguez|jose rodriguez|mayo|osama bin laden|president bush	pakistan|peshawar|abbottabad	maulawi abd al-khaliq jan|abu faraj al-libi|c.i.a. counterterrorist center|clandestine services|ubl|obl|al qaeda|creative commons|cia|central intelligence agency|ksm	osama|mr.
emptywheel	2011-05-09T00:00:00	bin laden|rush limbaugh|fareed zakaria|condi rice|richard clarke|osama bin laden	uk|iraq war|israel	bush administration|obl|bush administration's|condi's	european
emptywheel	2011-05-08T00:00:00	dick cheney|condi rice|michael hayden|rodriguez|mothers day|judy miller|jose rodriguez|michael chertoff|rudy'|alberto gonzales|��_ giuliani	rummy|qaeda|iran|obl|iraq	pentagon|mushroom cloud brigade|univision|cia|liz' babydick	gulf war
emptywheel	2011-05-07T00:00:00	abu faraj|osama|khalid sheikh mohammed|chak shah mohammad|amal'|mohammad khan|osama bin laden	pakistan|haripur|bilal town|waziristan|abbottabad	obl|reuters|osama's abbottabad-born|navy seals	saudis|pakistani
emptywheel	2011-05-07T00:00:00	seals| yes|bob woodward|abu ahmed al-kuwaiti|michael leiter|woodward|leiter	national counterterrorism center	obl|national geospatial-intelligence agency|navy seals|nga	pakistani
emptywheel	2011-05-06T00:00:00	abu faraj|director hayden|eric holder|condi rice|michael hayden|rudy giuliani|rodriguez|john yoo|rummy|mukasey|michael mukasey|jose rodriguez|michael chertoff	spain|poland	attorney general|obl|justice department|cia	qaeda
emptywheel	2011-05-06T00:00:00	chris hellman	japan|gi bill|n.h.|germany|bretton woods	great depression|america's|national priorities project|national journal|congressional research service	world war ii|qaeda|allies
emptywheel	2011-05-05T00:00:00	qaeda|jose rodriguez|osama bin laden|wild west|jesse james	world trade center	fbi|department of homeland security|obl|abc news	indians
emptywheel	2011-05-05T00:00:00	mohammed|gul's|qaeda|khalid shaykh muhammad|abu ahmed al-kuwaiti|jack goldsmith|jim comey ghul|daniel levin|hassan ghul|attorney general|abu zubaydah|ghul|jack l. goldsmith|faraj al-libi|intelligence	africa|iraq|middle east	taliban|al qaeda|cat memo|assistant general counsel|cia|undated cia memo|office of legal counsel|principal's committee|qaeda's|us efforts grinding down|ap|long delay before entering cia interrogation here|principals committee|central intelligence agency	east african|gatekeeper|al-zarqawi|islamic|pakistani|mujahidin
emptywheel	2011-05-05T00:00:00	meese|carney|plaintiffs|ed meese|judge carney|cormac carney|center|hussam ayloush|monteilh|ayloush|niazi|ahmed niazi|judge cormac carney	san gabriel valley|originally|orange county|los angeles|irvine|cair|islamic center	exemption|government's|obama doj|california islamic centers|hawthorne|see pdf|council on american-islamic relations|section|fbi|attorney general's memorandum|foia|executive director of cair|judiciary|islamic centers|islamic center of irvine|doj	subsection|islamic
emptywheel	2011-05-04T00:00:00	john ashcroft|ashcroft|spencer|chris christie|christie	new jersey	department of justice|ashcroft group llc|attorney general|zimmer holdings|spirit of justice|xe services|blackwater|patriot act	bush-era
